date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:08:41	52668/52668	---M--	200	added ('OK')	image/jpeg	etag:%22cdbc-59f7bbf6dda2c%22	https://especiesamenazadas.org/img/Tremarctos_ornatus_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/tremarctos_ornatus_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=3)
15:08:42	27917/27917	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:08:42%20GMT	https://especiesamenazadas.org/taxon/chordata/mammalia/pilosa/myrmecophagidae/myrmecophaga/oso-palmero	/Users/morin_ricardo/documents/temp/fauna/web/oso-palmero.html	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=3)
15:08:43	57753/57753	---M--	200	added ('OK')	image/jpeg	etag:%22e199-59f7bbf6d6ccd%22	https://especiesamenazadas.org/img/Myrmecophaga_tridactyla_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/myrmecophaga_tridactyla_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=3)
15:08:44	27275/27275	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:08:44%20GMT	https://especiesamenazadas.org/taxon/chordata/mammalia/rodentia/dinomyidae/dinomys/pacarana	/Users/morin_ricardo/documents/temp/fauna/web/pacarana.html	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=3)
15:08:45	56290/56290	---M--	200	added ('OK')	image/jpeg	etag:%22dbe2-59f7bbf6d0f0d%22	https://especiesamenazadas.org/img/Dinomys_branickii_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/dinomys_branickii_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=3)
15:08:46	25841/25841	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:08:46%20GMT	https://especiesamenazadas.org/taxon/chordata/mammalia/carnivora/mustelidae/pteronura/perro-de-agua	/Users/morin_ricardo/documents/temp/fauna/web/perro-de-agua.html	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:08:47	34525/34525	---M--	200	added ('OK')	image/jpeg	etag:%2286dd-59f7bbf6d9bad%22	https://especiesamenazadas.org/img/Pteronura_brasiliensis_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/pteronura_brasiliensis_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:08:48	28849/28849	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:08:48%20GMT	https://especiesamenazadas.org/taxon/chordata/mammalia/carnivora/mustelidae/lontra/perro-de-agua-pequeno	/Users/morin_ricardo/documents/temp/fauna/web/perro-de-agua-pequeno.html	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:08:49	37173/37173	---M--	200	added ('OK')	image/jpeg	etag:%229135-59f7bbf6d4d8d%22	https://especiesamenazadas.org/img/Lontra_longicaudis_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/lontra_longicaudis_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:08:50	29374/29374	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:08:50%20GMT	https://especiesamenazadas.org/taxon/chordata/mammalia/carnivora/canidae/speothos/perro-de-monte	/Users/morin_ricardo/documents/temp/fauna/web/perro-de-monte.html	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:08:51	40761/40761	---M--	200	added ('OK')	image/jpeg	etag:%229f39-59f7bbf6dbaec%22	https://especiesamenazadas.org/img/Speothos_venaticus_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/speothos_venaticus_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:08:52	24102/24102	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:08:52%20GMT	https://especiesamenazadas.org/taxon/chordata/mammalia/rodentia/cricetidae/thomasomys/rata-andina-olivacea	/Users/morin_ricardo/documents/temp/fauna/web/rata-andina-olivacea.html	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:08:53	41979/41979	---M--	200	added ('OK')	image/jpeg	etag:%22a3fb-59f7bbf6dda2c%22	https://especiesamenazadas.org/img/Thomasomys_hylophilus_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/thomasomys_hylophilus_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:08:54	28427/28427	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:08:54%20GMT	https://especiesamenazadas.org/taxon/chordata/mammalia/rodentia/cricetidae/ichthyomys/rata-de-agua-de-pittier	/Users/morin_ricardo/documents/temp/fauna/web/rata-de-agua-de-pittier.html	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:08:55	40534/40534	---M--	200	added ('OK')	image/jpeg	etag:%229e56-59f7bbf6d1ead%22	https://especiesamenazadas.org/img/Ichthyomys_pittieri_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/ichthyomys_pittieri_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:08:56	24547/24547	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:08:56%20GMT	https://especiesamenazadas.org/taxon/chordata/mammalia/rodentia/echimyidae/olallamys/rata-de-bambusales	/Users/morin_ricardo/documents/temp/fauna/web/rata-de-bambusales.html	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:08:57	50325/50325	---M--	200	added ('OK')	image/jpeg	etag:%22c495-59f7bbf6d6ccd%22	https://especiesamenazadas.org/img/Olallamys_edax_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/olallamys_edax_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:08:58	25006/25006	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:08:58%20GMT	https://especiesamenazadas.org/taxon/chordata/mammalia/rodentia/cricetidae/neusticomys/raton-de-agua-del-tachira	/Users/morin_ricardo/documents/temp/fauna/web/raton-de-agua-del-tachira.html	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:08:59	49723/49723	---M--	200	added ('OK')	image/jpeg	etag:%22c23b-59f7bbf6d6ccd%22	https://especiesamenazadas.org/img/Neusticomys_mussoi_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/neusticomys_mussoi_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:09:00	27159/27159	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:00%20GMT	https://especiesamenazadas.org/taxon/chordata/mammalia/rodentia/cricetidae/oryzomys/raton-de-los-olivitos	/Users/morin_ricardo/documents/temp/fauna/web/raton-de-los-olivitos.html	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:09:01	49897/49897	---M--	200	added ('OK')	image/jpeg	etag:%22c2e9-59f7bbf6d7c6d%22	https://especiesamenazadas.org/img/Oryzomys_gorgasi_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/oryzomys_gorgasi_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:09:02	24249/24249	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:02%20GMT	https://especiesamenazadas.org/taxon/chordata/mammalia/rodentia/cricetidae/aepeomys/raton-de-yacambu	/Users/morin_ricardo/documents/temp/fauna/web/raton-de-yacambu.html	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:09:03	35636/35636	---M--	200	added ('OK')	image/jpeg	etag:%228b34-59f7bbf6cb14d%22	https://especiesamenazadas.org/img/Aepeomys_reigi_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/aepeomys_reigi_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:09:04	25501/25501	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:04%20GMT	https://especiesamenazadas.org/taxon/chordata/mammalia/rodentia/cricetidae/podoxymys/raton-del-roraima	/Users/morin_ricardo/documents/temp/fauna/web/raton-del-roraima.html	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:09:05	38582/38582	---M--	200	added ('OK')	image/jpeg	etag:%2296b6-59f7bbf6d8c0d%22	https://especiesamenazadas.org/img/Podoxymys_roraimae_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/podoxymys_roraimae_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=4)
15:09:06	25087/25087	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:06%20GMT	https://especiesamenazadas.org/taxon/chordata/mammalia/rodentia/heteromyidae/heteromys/raton-mochilero-de-paraguana	/Users/morin_ricardo/documents/temp/fauna/web/raton-mochilero-de-paraguana.html	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=5)
15:09:07	37232/37232	---M--	200	added ('OK')	image/jpeg	etag:%229170-59f7bbf6d1ead%22	https://especiesamenazadas.org/img/Heteromys_oasicus_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/heteromys_oasicus_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=5)
15:09:08	25442/25442	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:08%20GMT	https://especiesamenazadas.org/taxon/chordata/mammalia/rodentia/cricetidae/chibchanomys/raton-pescador-andino	/Users/morin_ricardo/documents/temp/fauna/web/raton-pescador-andino.html	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=5)
15:09:09	35991/35991	---M--	200	added ('OK')	image/jpeg	etag:%228c97-59f7bbf6cefcd%22	https://especiesamenazadas.org/img/Chibchanomys_trichotis_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/chibchanomys_trichotis_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/mammalia?page=5)
15:09:10	22983/22983	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:10%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/dactyloidae	/Users/morin_ricardo/documents/temp/fauna/web/dactyloidae.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/dactyloidae/anolis/anolis-de-mesa-turik)
15:09:11	20616/20616	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:11%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/dactyloidae/anolis	/Users/morin_ricardo/documents/temp/fauna/web/anolis.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/dactyloidae/anolis/anolis-de-mesa-turik)
15:09:12	92926/92926	---M--	200	added ('OK')	image/jpeg	etag:%2216afe-59f7bbf6e18ac%22	https://especiesamenazadas.org/map/Anolis_euskalerriari_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/anolis_euskalerriari_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/dactyloidae/anolis/anolis-de-mesa-turik)
15:09:13	93048/93048	---M--	200	added ('OK')	image/jpeg	etag:%2216b78-59f7bbf6e18ac%22	https://especiesamenazadas.org/map/Anolis_tetarii_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/anolis_tetarii_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/dactyloidae/anolis/anolis-del-tetari)
15:09:14	30876/30876	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:14%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/testudines	/Users/morin_ricardo/documents/temp/fauna/web/testudines.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/podocnemididae/peltocephalus/cabezon)
15:09:15	24230/24230	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:15%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/podocnemididae	/Users/morin_ricardo/documents/temp/fauna/web/podocnemididae.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/podocnemididae/peltocephalus/cabezon)
15:09:16	19918/19918	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:16%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/podocnemididae/peltocephalus	/Users/morin_ricardo/documents/temp/fauna/web/peltocephalus.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/podocnemididae/peltocephalus/cabezon)
15:09:17	96161/96161	---M--	200	added ('OK')	image/jpeg	etag:%22177a1-59f7bbf6fbe8b%22	https://especiesamenazadas.org/map/Peltocephalus_dumerilianus_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/peltocephalus_dumerilianus_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/podocnemididae/peltocephalus/cabezon)
15:09:18	20801/20801	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:18%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/chelidae	/Users/morin_ricardo/documents/temp/fauna/web/chelidae.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/chelidae/mesoclemmys/cabezon-del-zulia)
15:09:19	19497/19497	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:19%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/chelidae/mesoclemmys	/Users/morin_ricardo/documents/temp/fauna/web/mesoclemmys.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/chelidae/mesoclemmys/cabezon-del-zulia)
15:09:20	92743/92743	---M--	200	added ('OK')	image/jpeg	etag:%2216a47-59f7bbf6f706b%22	https://especiesamenazadas.org/map/Mesoclemmys_zuliae_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/mesoclemmys_zuliae_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/chelidae/mesoclemmys/cabezon-del-zulia)
15:09:21	20777/20777	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:21%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/crocodilia	/Users/morin_ricardo/documents/temp/fauna/web/crocodilia.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/crocodilia/crocodylidae/crocodylus/caiman-de-la-costa)
15:09:22	20213/20213	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:22%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/crocodilia/crocodylidae	/Users/morin_ricardo/documents/temp/fauna/web/crocodylidae.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/crocodilia/crocodylidae/crocodylus/caiman-de-la-costa)
15:09:23	20687/20687	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:23%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/crocodilia/crocodylidae/crocodylus	/Users/morin_ricardo/documents/temp/fauna/web/crocodylus.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/crocodilia/crocodylidae/crocodylus/caiman-de-la-costa)
15:09:24	93417/93417	---M--	200	added ('OK')	image/jpeg	etag:%2216ce9-59f7bbf6eb4ec%22	https://especiesamenazadas.org/map/Crocodylus_acutus_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/crocodylus_acutus_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/reptilia/crocodilia/crocodylidae/crocodylus/caiman-de-la-costa)
15:09:25	102712/102712	---M--	200	added ('OK')	image/jpeg	etag:%2219138-59f7bbf6eb4ec%22	https://especiesamenazadas.org/map/Crocodylus_intermedius_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/crocodylus_intermedius_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/reptilia/crocodilia/crocodylidae/crocodylus/caiman-del-orinoco)
15:09:26	20788/20788	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:26%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/dermochelyidae	/Users/morin_ricardo/documents/temp/fauna/web/dermochelyidae.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/dermochelyidae/dermochelys/cardon)
15:09:27	19490/19490	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:27%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/dermochelyidae/dermochelys	/Users/morin_ricardo/documents/temp/fauna/web/dermochelys.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/dermochelyidae/dermochelys/cardon)
15:09:28	96379/96379	---M--	200	added ('OK')	image/jpeg	etag:%221787b-59f7bbf6ec48c%22	https://especiesamenazadas.org/map/Dermochelys_coriacea_mapa_03.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/dermochelys_coriacea_mapa_03.jpg	(from https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/dermochelyidae/dermochelys/cardon)
15:09:29	24191/24191	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:29%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/cheloniidae	/Users/morin_ricardo/documents/temp/fauna/web/cheloniidae.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/cheloniidae/eretmochelys/carey)
15:09:30	20712/20712	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:30%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/cheloniidae/eretmochelys	/Users/morin_ricardo/documents/temp/fauna/web/eretmochelys.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/cheloniidae/eretmochelys/carey)
15:09:32	309690/309690	---M--	200	added ('OK')	image/jpeg	etag:%224b9ba-5b468f600a581%22	https://especiesamenazadas.org/map/5G8FJlnn9NLKF4nGnCULkr2uB.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/5g8fjlnn9nlkf4ngnculkr2ub.jpg	(from https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/cheloniidae/eretmochelys/carey)
15:09:32	25299/25299	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:32%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/gymnophthalmidae/euspondylus/lagartija-de-cerro-humo	/Users/morin_ricardo/documents/temp/fauna/web/lagartija-de-cerro-humo.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia?page=2)
15:09:33	20497/20497	---M--	200	added ('OK')	image/jpeg	etag:%225011-59f7bbf6d1ead%22	https://especiesamenazadas.org/img/Euspondylus_monsfumus_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/euspondylus_monsfumus_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/reptilia?page=2)
15:09:34	24946/24946	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:34%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/scincidae/mabuya/lagartija-lucia-del-turimiquire	/Users/morin_ricardo/documents/temp/fauna/web/lagartija-lucia-del-turimiquire.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia?page=2)
15:09:35	19075/19075	---M--	200	added ('OK')	image/jpeg	etag:%224a83-59f7bbf6d4d8d%22	https://especiesamenazadas.org/img/Mabuya_croizati_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/mabuya_croizati_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/reptilia?page=2)
15:09:36	24786/24786	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:36%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/squamata/teiidae/ameiva/lagartijo-trompa-roja	/Users/morin_ricardo/documents/temp/fauna/web/lagartijo-trompa-roja.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia?page=2)
15:09:37	27437/27437	---M--	200	added ('OK')	image/jpeg	etag:%226b2d-59f7bbf6cb14d%22	https://especiesamenazadas.org/img/Ameiva_provitae_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/ameiva_provitae_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/reptilia?page=2)
15:09:38	25824/25824	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:38%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/geoemydidae/rhinoclemmys/morrocoy-negro	/Users/morin_ricardo/documents/temp/fauna/web/morrocoy-negro.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia?page=2)
15:09:40	26909/26909	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:40%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia/testudines/podocnemididae/podocnemis/terecay	/Users/morin_ricardo/documents/temp/fauna/web/terecay.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia?page=2)
15:09:41	920806/920806	---M--	200	added ('OK')	image/jpeg	etag:%22e0ce6-5b469bc756cac%22	https://especiesamenazadas.org/img/FUH9Y8UD6OspAmNG1fbGYUJm1.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/fuh9y8ud6ospamng1fbgyujm1.jpg	(from https://especiesamenazadas.org/taxon/chordata/reptilia?page=2)
15:09:41	47206/47206	---M--	200	added ('OK')	image/jpeg	etag:%22b866-59f7bbf6d8c0d%22	https://especiesamenazadas.org/img/Podocnemis_unifilis_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/podocnemis_unifilis_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/chordata/reptilia?page=2)
15:09:42	31160/31160	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:42%20GMT	https://especiesamenazadas.org/taxon/chordata/reptilia?page=1	/Users/morin_ricardo/documents/temp/fauna/web/reptilia2679.html	(from https://especiesamenazadas.org/taxon/chordata/reptilia?page=2)
15:09:43	21010/21010	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:43%20GMT	https://especiesamenazadas.org/taxon/cnidaria/anthozoa/scleractinia	/Users/morin_ricardo/documents/temp/fauna/web/scleractinia.html	(from https://especiesamenazadas.org/taxon/cnidaria/anthozoa/scleractinia/acroporidae/acropora/coral-cacho-de-alce)
15:09:44	20562/20562	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:44%20GMT	https://especiesamenazadas.org/taxon/cnidaria/anthozoa/scleractinia/acroporidae	/Users/morin_ricardo/documents/temp/fauna/web/acroporidae.html	(from https://especiesamenazadas.org/taxon/cnidaria/anthozoa/scleractinia/acroporidae/acropora/coral-cacho-de-alce)
15:09:45	20677/20677	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:45%20GMT	https://especiesamenazadas.org/taxon/cnidaria/anthozoa/scleractinia/acroporidae/acropora	/Users/morin_ricardo/documents/temp/fauna/web/acropora.html	(from https://especiesamenazadas.org/taxon/cnidaria/anthozoa/scleractinia/acroporidae/acropora/coral-cacho-de-alce)
15:09:46	96090/96090	---M--	200	added ('OK')	image/jpeg	etag:%221775a-59f7bbf6df96c%22	https://especiesamenazadas.org/map/Acropora_palmata_mapa_03.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/acropora_palmata_mapa_03.jpg	(from https://especiesamenazadas.org/taxon/cnidaria/anthozoa/scleractinia/acroporidae/acropora/coral-cacho-de-alce)
15:09:47	94838/94838	---M--	200	added ('OK')	image/jpeg	etag:%2217276-59f7bbf6de9cc%22	https://especiesamenazadas.org/map/Acropora_cervicornis_mapa_03.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/acropora_cervicornis_mapa_03.jpg	(from https://especiesamenazadas.org/taxon/cnidaria/anthozoa/scleractinia/acroporidae/acropora/coral-cacho-de-venado)
15:09:48	19407/19407	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:48%20GMT	https://especiesamenazadas.org/taxon/cnidaria/anthozoa/scleractinia/merulinidae	/Users/morin_ricardo/documents/temp/fauna/web/merulinidae.html	(from https://especiesamenazadas.org/taxon/cnidaria/anthozoa/scleractinia/merulinidae/orbicella/coral-pilar-estrella)
15:09:49	19526/19526	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:49%20GMT	https://especiesamenazadas.org/taxon/cnidaria/anthozoa/scleractinia/merulinidae/orbicella	/Users/morin_ricardo/documents/temp/fauna/web/orbicella.html	(from https://especiesamenazadas.org/taxon/cnidaria/anthozoa/scleractinia/merulinidae/orbicella/coral-pilar-estrella)
15:09:50	95711/95711	---M--	200	added ('OK')	image/jpeg	etag:%22175df-59f7bbf6f9f4b%22	https://especiesamenazadas.org/map/Orbicella_annularis_mapa_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/orbicella_annularis_mapa_02.jpg	(from https://especiesamenazadas.org/taxon/cnidaria/anthozoa/scleractinia/merulinidae/orbicella/coral-pilar-estrella)
15:09:51	20449/20449	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:51%20GMT	https://especiesamenazadas.org/taxon/mollusca/gastropoda/caenogastropoda	/Users/morin_ricardo/documents/temp/fauna/web/caenogastropoda.html	(from https://especiesamenazadas.org/taxon/mollusca/gastropoda/caenogastropoda/strombidae/lobatos/botuto)
15:09:52	19358/19358	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:52%20GMT	https://especiesamenazadas.org/taxon/mollusca/gastropoda/caenogastropoda/strombidae	/Users/morin_ricardo/documents/temp/fauna/web/strombidae.html	(from https://especiesamenazadas.org/taxon/mollusca/gastropoda/caenogastropoda/strombidae/lobatos/botuto)
15:09:53	19475/19475	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:53%20GMT	https://especiesamenazadas.org/taxon/mollusca/gastropoda/caenogastropoda/strombidae/lobatos	/Users/morin_ricardo/documents/temp/fauna/web/lobatos.html	(from https://especiesamenazadas.org/taxon/mollusca/gastropoda/caenogastropoda/strombidae/lobatos/botuto)
15:09:54	98625/98625	---M--	200	added ('OK')	image/jpeg	etag:%2218141-59f7bbf6f31eb%22	https://especiesamenazadas.org/map/Lobatus_gigas_mapa_03.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/lobatus_gigas_mapa_03.jpg	(from https://especiesamenazadas.org/taxon/mollusca/gastropoda/caenogastropoda/strombidae/lobatos/botuto)
15:09:55	19332/19332	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2022:09:55%20GMT	https://especiesamenazadas.org/taxon/mollusca/gastropoda/neogastropoda	/Users/morin_ricardo/documents/temp/fauna/web/neogastropoda.html	(from https://especiesamenazadas.org/taxon/mollusca/gastropoda/neogastropoda/volutidae/voluta/caracol-pentagrama)
